year,month,day,high,low,open,volumefrom,volumeto,close
2021,September,30,48470.13,43304.82,43829.34,53577.95,2498575570.28,48164.35
2021,October,1,48347.69,47468.49,48164.35,16062.18,769022184.37,47669.02
2021,October,2,49185.34,47137.07,47669.02,18588.83,895606844.23,48234.05
2021,October,3,49501.21,46944.28,48234.05,34394,1664027525.19,49276.91
2021,October,4,51885.03,49087.72,49276.91,40687.89,2049372160.16,51504.27
2021,October,5,55656.67,50439.32,51504.27,64415.98,3444996109.53,55345.85
2021,October,6,55359.77,53391.93,55343.24,33806.76,1836529821.85,53797.21
2021,October,7,56047.91,53666.09,53796.22,29127.91,1592265868.06,53949.29
2021,October,8,55485.2,53696.32,53949.29,14593.95,799607238.61,54968.04
2021,October,9,56473.63,54131.52,54968.04,23094.98,1276001425.96,54700.24
2021,October,10,57825.98,54448.68,54700.24,31803.75,1805863526.52,57498.8
2021,October,11,57646.93,54098.22,57498.8,33966.65,1913353762.18,56010.9
2021,October,12,57768.98,54279.61,56010.9,34054.43,1906230334,57369
2021,October,13,58514.76,56854.38,57369,28061.61,1617497364.76,57359.21
2021,October,14,62889.98,56885.66,57359.21,62053.36,3737889743.83,61684.96
2021,October,15,62341.46,60153.79,61684.96,22943.96,1404879137.37,60877.77
2021,October,16,61698.1,59050.3,60877.77,23336.32,1414498881.98,61520.54
2021,October,17,62662.72,59925.93,61520.54,50489.09,3113486441.7,62038.16
2021,October,18,64468.7,61410.11,62038.16,42983.11,2706420467.09,64283.97
2021,October,19,66980.66,63543.7,64283.97,45364.94,2978059285.56,66021.02
2021,October,20,66645.73,62076.16,66021.02,62097.42,3962470063.85,62283.96
2021,October,21,63731.17,60017.23,62283.96,40476.42,2504718475.2,60693.59
2021,October,22,61733.43,59705.11,60693.59,16232.5,990360071.85,61313.09
2021,October,23,61481.25,59529.34,61313.09,19158.07,1158838824.68,60863.56
2021,October,24,63709.97,60658.35,60863.56,24693.91,1549308691.98,63089.04
2021,October,25,63290.04,59868.68,63089.04,28107.19,1738003094.57,60315.68
2021,October,26,61473,58128.18,60315.68,45852.35,2719093218.08,58464.42
2021,October,27,62252.08,58145.43,58464.42,51251.1,3090102767.38,60610.11
2021,October,28,62967.45,60269.97,60610.11,35214.62,2168021242.77,62282.5
2021,October,29,62371.52,60774.38,62282.5,15917.35,979987095.61,61891.91
2021,October,30,62420.57,60022.06,61891.91,19359.29,1181933822.61,61349.75
2021,October,31,62482.31,59554.88,61349.75,31925.65,1955088666.05,60960.98
2021,November,1,64283.57,60677.48,60960.98,36009.96,2260756044.28,63260.05
2021,November,2,63553.52,61057.89,63260.05,29618.09,1852233940.61,62929.93
2021,November,3,63102.86,60745.84,62929.93,23030.57,1420765190.91,61448.47
2021,November,4,62621.97,60789.16,61448.47,20540.56,1262030165.48,61019.66
2021,November,5,61594.16,60130.85,61019.66,15432.25,939530051.87,61529.76
2021,November,6,63309.57,61406.56,61529.76,14937.9,929571983.79,63302.78
2021,November,7,67755.46,63302.78,63302.78,39774.17,2614939972.01,67549.14
2021,November,8,68514.26,66312.42,67549.14,32745.53,2209551778.82,66939.24
2021,November,9,68978.64,63196.25,66939.24,50591.31,3365466815.36,64926.06
2021,November,10,65585.68,64130.37,64926.06,21475.67,1393819061.45,64820.8
2021,November,11,65466,62315.02,64820.8,32742.19,2090846686,64156.3
2021,November,12,64967.34,63406.98,64156.3,12719.98,815997863.99,64409.56
2021,November,13,65509.06,63616.33,64409.56,14680.72,947303706.23,65509.06
2021,November,14,66335.42,63442.58,65509.06,25263.23,1639253320.63,63614.06
2021,November,15,63614.53,58745.71,63614.06,61509.16,3740808475.72,60108.9
2021,November,16,60837.09,58566.05,60108.9,43164.9,2582737930.61,60365.6
2021,November,17,60964.37,56535.61,60365.6,63523.43,3718546724.95,56930.68
2021,November,18,58403.92,55655.03,56930.68,36833.38,2107344590.7,58136.22
2021,November,19,59901.9,57450.63,58136.22,16773.71,985075173.7,59769.66
2021,November,20,60058.65,58575.6,59769.66,14990.7,888045056.17,58700.83
2021,November,21,59391.98,55673.01,58700.83,41371.1,2371226089.18,56303.06
2021,November,22,57873.77,55485.59,56303.06,37871.22,2153848949.04,57566.6
2021,November,23,57740.34,55899.88,57566.6,28738.13,1630017073.7,57175.09
2021,November,24,59437.04,57056.64,57175.09,24221.47,1412787308.46,58966.99
2021,November,25,59201.95,53575.54,58966.99,60064.72,3312563227.95,53788.22
2021,November,26,55316.65,53668.95,53788.22,18504.73,1010585542.47,54805.03
2021,November,27,57475.26,53436.05,54805.03,21562.34,1186994646.57,57331.41
2021,November,28,58898.57,56752.37,57331.41,29291.8,1690005715.85,57839.55
2021,November,29,59226.33,55931.33,57839.55,41466.86,2383744473.31,56975.35
2021,November,30,59096.53,56505.99,56975.35,36078.24,2072824070.98,57227.97
2021,December,1,57409.48,55850.4,57227.97,30214.7,1712170975.38,56522.76
2021,December,2,57639.15,52493.23,56522.76,44903.19,2461497753.56,53663.25
2021,December,3,53871.2,43563.07,53663.25,89255.49,4315348557.56,49243.39
2021,December,4,49764.31,47840.63,49243.39,42264.26,2074283149.33,49465.5
2021,December,5,50986.02,47260.2,49465.5,49875.62,2437856119.9,50552.83
2021,December,6,51953.27,50083.33,50552.83,29306.55,1496164576.66,50633.01
2021,December,7,51215.6,48711.85,50633.01,25732.2,1290175070.3,50513.04
2021,December,8,50829.41,47347.73,50513.04,34472.44,1681556175.72,47593.85
2021,December,9,50047.85,46989.42,47593.85,39527.74,1905617871.17,47191.14
2021,December,10,49504.07,46829.85,47191.14,24394.48,1181186604.23,49398.4
2021,December,11,50807.75,48689.25,49398.4,21546.75,1072562349.4,50109.99
2021,December,12,50215.42,45800.52,50109.99,49444.13,2353893179.4,46731.03
2021,December,13,48665.63,46320.4,46731.03,34838.49,1646492085.28,48387.69
2021,December,14,49499.91,46562.1,48387.69,44270.94,2132679583.02,48885.05
2021,December,15,49451.4,47546.15,48885.05,26205.68,1271265804.99,47635.92
2021,December,16,48004.37,45505.02,47635.92,37546.89,1756062773.63,46164.14
2021,December,17,47356.67,45522.92,46164.14,18781.81,874187163.05,46861.62
2021,December,18,48286.29,46459.66,46861.62,21907.14,1035963939.83,46697.13
2021,December,19,47495.72,45586.49,46697.13,32678.5,1517599333.73,46913.54
2021,December,20,49334.04,46661.88,46913.54,31921.06,1546447524.57,48917.48
2021,December,21,49581.41,48460.43,48917.48,20998.03,1028434929.44,48614.97
2021,December,22,51382.88,48062.25,48614.97,30734.43,1525047125.27,50830.2
2021,December,23,51863.56,50449.36,50830.2,21669.58,1107244995.18,50840.36
2021,December,24,51158.56,50199.56,50840.36,11532.27,585818997.15,50431.63
2021,December,25,51283.7,49485.62,50431.63,14663.26,736617761.86,50790.88
2021,December,26,52079.46,50481.26,50790.88,21873.37,1120188136.96,50714.73
2021,December,27,50718.53,47317.78,50714.73,40699.4,1985905082.17,47536.39
2021,December,28,48145.34,46107.79,47536.39,33749.8,1599557104.64,46471.7
2021,December,29,47917.89,45964.28,46471.7,39311.18,1852206857.29,47129.66
2021,December,30,48573.22,45665.44,47129.66,34737.79,1636014399.31,46197.31
2021,December,31,47950.29,46196.03,46197.31,16697.92,786729972.03,47737.35
2022,January,1,47979.26,46666.18,47737.35,13025.66,615453426.93,47306.41
2022,January,2,47572.23,45707.55,47306.41,21681.38,1011309525.84,46450.79
2022,January,3,47529.48,45587.91,46450.79,29035.93,1349229422.84,45824.54
2022,January,4,47067.18,42510.86,45824.54,47769.2,2152187256.39,43432.51
2022,January,5,43779.23,42468.76,43432.51,36804.78,1585314774.47,43094.54
2022,January,6,43138.79,40750.42,43094.54,51310.46,2146452950.19,41543.79
2022,January,7,42306.77,40534.37,41543.79,27559.19,1143171232.86,41686.67
2022,January,8,42800.66,41237.13,41686.67,21486.68,901652458.82,41869.6
2022,January,9,42251.07,39667.6,41869.6,51976.97,2140270933.32,41832.59
2022,January,10,43122.32,41279.45,41832.59,36554.37,1545270650.68,42743.03
2022,January,11,44293.83,42471.08,42743.03,31859.05,1384575768.8,43919.67
2022,January,12,44442.67,42334.75,43919.67,29159.4,1263083590.1,42575.61
2022,January,13,43467.05,41785.44,42575.61,27290.3,1165100829.55,43089.83
2022,January,14,43811.94,42589.82,43089.83,14075.12,607715303.39,43088.74
2022,January,15,43484.21,42617.07,43088.74,12615.04,543620929.25,43100.36
2022,January,16,43198.05,41571.67,43100.36,20310.91,861459661.83,42224.38
2022,January,17,42682.77,41301.01,42224.38,26287.26,1099916846.37,42372.75
2022,January,18,42575.28,41144.83,42372.75,32436.62,1359832054.32,41674.8
2022,January,19,43513.14,40564.32,41674.8,35135.79,1482814889.83,40697.03
2022,January,20,41116.66,35494.42,40697.03,94195.63,3610621840.61,36469.3
2022,January,21,36811.86,34130.35,36469.3,68447.95,2419705021.17,35075.92
2022,January,22,36539.19,34648.38,35075.92,39599.36,1405386710.59,36288.15
2022,January,23,37469.19,32990.72,36288.15,94597.7,3289034581.3,36702.79
2022,January,24,37555.35,35732.05,36702.79,44562.17,1632275610.85,36975.99
2022,January,25,38930.36,36275.92,36975.99,57460,2163384356.61,36829.37
2022,January,26,37242.79,35543.94,36829.37,46006.99,1671118834.49,37189.85
2022,January,27,38021.06,36176.78,37189.85,38853.31,1439590445.61,37744.7
2022,January,28,38728.29,37343.45,37744.7,24097.29,913551592.58,38184.86
2022,January,29,38364.51,37377.53,38184.86,17354.8,658154943.17,37908.44
2022,January,30,38769.81,36660.7,37908.44,34716.41,1310842543.43,38494.66
2022,January,31,39281.06,38033.98,38494.66,32504.03,1255765239.87,38721.49
2022,February,1,38883.19,36650.8,38721.49,29144.5,1099971099.08,36918.19
2022,February,2,37411.52,36270.47,36918.19,27541.76,1012101574.73,37328.64
2022,February,3,41737.83,37060.18,37328.64,50443.53,1978064223.39,41590.34
2022,February,4,41954.24,40963.47,41590.34,22244.16,923755180.09,41418.21
2022,February,5,42671.81,41152.05,41418.21,14391.14,600848486.11,42412.41
2022,February,6,44518.11,41689.77,42412.41,42425.21,1836978530.57,43861.07
2022,February,7,45483.65,42704.39,43861.07,44964.2,1972336800.82,44080.12
2022,February,8,44849.9,43167.21,44080.12,27461.26,1207982275.77,44422.91
2022,February,9,45837.02,43254.41,44422.91,45532.09,2027452816.67,43531.67
2022,February,10,43950.88,42010.61,43531.67,39322.02,1694547021.08,42398.98
2022,February,11,43041.72,41775.79,42398.98,17662.13,747480841.84,42239.01
2022,February,12,42773.35,41900.31,42239.01,12420.62,525779246,42069.84
2022,February,13,42857.15,41581.41,42069.84,27975.8,1183004344.86,42552.28
2022,February,14,44771.91,42452.02,42552.28,27548.28,1210638166.2,44576.33
2022,February,15,44583.03,43361.09,44576.33,20597.85,905511530.54,43896.34
2022,February,16,44187.88,40104.04,43896.34,39645.29,1669164372.28,40545.09
2022,February,17,40980.65,39496.7,40545.09,32514.79,1308787736.51,39994.66
2022,February,18,40464.62,39664.71,39994.66,11674.81,467744109.72,40107.12
2022,February,19,40142.98,38019.97,40107.12,23028.66,890707081.68,38397.25
2022,February,20,39495.33,36862.52,38397.25,47549.32,1819938918.66,37037.39
2022,February,21,38458.26,36371.68,37037.39,42886.39,1605539398.15,38267.75
2022,February,22,39260.51,37083.83,38267.75,31850.78,1218156854.61,37270.85
2022,February,23,39182.44,34349.58,37270.85,93348.71,3367553842.97,38353.62
2022,February,24,39710.26,38043.51,38353.62,39454.29,1536575836.24,39239.77
2022,February,25,40228.13,38605.65,39239.77,18649.99,732995982.54,39134.83
2022,February,26,39861.91,37039.71,39134.83,30834.07,1184510440.64,37714.96
2022,February,27,43953.92,37473.3,37714.96,55323.43,2231772118.95,43189.46
2022,February,28,44883.1,42893.5,43189.46,48462.11,2121207162.06,44428.47
2022,March,1,45069.78,43387.92,44428.47,37389.51,1652867992.22,43935.37
2022,March,2,44079.17,41852.46,43935.37,36512.65,1565020513.9,42474.37
2022,March,3,42520.95,38621.24,42474.37,50126.39,2043287977.87,39154.4
2022,March,4,39596.42,38652.98,39154.4,15938.79,624289503.91,39407.02
2022,March,5,39686.74,38133.84,39407.02,21034.62,818379145.11,38428.92
2022,March,6,39536.14,37191.99,38428.92,40474.56,1547870219.6,38030.63
2022,March,7,39361.33,37905.43,38030.63,35521.85,1373819361.89,38748.52
2022,March,8,42557.95,38685.96,38748.52,47211.82,1960521974.24,41962.85
2022,March,9,42043.56,38853.45,41962.85,42472.49,1683595949.7,39443.42
2022,March,10,40221.93,38261.24,39443.42,39197.4,1527385235.35,38741.03
2022,March,11,39414.02,38696.52,38741.03,11886.69,464694957.41,38805.53
2022,March,12,39254.88,37633.11,38805.53,17796.13,687723583.56,37796.31
2022,March,13,39802.89,37566.52,37796.31,32100.73,1245884221.15,39696.28
2022,March,14,39863.78,38259.88,39696.28,30642.09,1196862773.71,39314.86
2022,March,15,41638.54,38933.24,39314.86,54967.36,2217384588.25,41133.64
2022,March,16,41441.08,40581.36,41133.64,18001.83,736387236.02,40956.79
2022,March,17,42250.94,40230.1,40956.79,31863.74,1310605069.99,41790.97
2022,March,18,42367.55,41549.61,41790.97,15244.76,638860853.99,42235.02
2022,March,19,42297.3,40979.25,42235.02,15580.67,647551620.15,41243.16
2022,March,20,41510.03,40555.57,41243.16,21865.63,897693606.33,41043.9
2022,March,21,43287.39,40923.9,41043.9,37636.83,1597913842.6,42380.11
2022,March,22,43021.74,41806.4,42380.11,26406.13,1116852856.74,42904.1
2022,March,23,44230.66,42653.71,42904.1,34879.48,1514036890.73,44006.77
2022,March,24,45112.71,43629.05,44006.77,34465.44,1529847572.88,44331.36
2022,March,25,44811.3,44108.04,44331.36,11559.16,513402297.27,44542.31
2022,March,26,46896.6,44449.41,44542.31,22676.91,1035071605.98,46842.14
2022,March,27,48208.48,46669.19,46842.14,35796.78,1697234773.76,47128.71
2022,March,28,48054.67,47018.87,47128.71,27820.54,1324122253.95,47445.3
2022,March,29,47690.62,46606.97,47445.3,24550.14,1158606188.62,47056.41
2022,March,30,47599.87,45220.41,47056.41,29105.61,1350600519.47,45522.65
2022,March,31,46726.2,44256.66,45522.65,34247.82,1558891962.07,46299.75
2022,April,1,47208.84,45655.15,46299.75,16494.27,765849775.02,45822.28
2022,April,2,47432.6,45565.57,45822.28,17415.21,809819360.86,46414.26
2022,April,3,46893.71,45136.03,46414.26,24886.34,1145480471.77,46609.36
2022,April,4,47187.66,45382.83,46609.36,24206.2,1118296319.71,45501.58
2022,April,5,45518.32,43129.76,45501.58,43268.81,1918395755.34,43177.78
2022,April,6,43894.7,42766.45,43177.78,22801.41,989892880.8,43466.21
2022,April,7,43982.39,42123.42,43466.21,25455.2,1098738940.21,42273.38
2022,April,8,42813.04,42136.04,42273.38,9050.96,384171498.87,42768.61
2022,April,9,43442.48,41921.59,42768.61,12859.53,549311405.43,42153.77
2022,April,10,42422.86,39229.4,42153.77,34885.37,1423397890.93,39536.71
2022,April,11,40673.93,39266.86,39536.71,27198.43,1087667635.69,40086.66
2022,April,12,41538.17,39591.74,40086.66,24390.05,990022174.31,41150.33
2022,April,13,41503.56,39587.14,41150.33,21473.52,870654332.34,39951.63
2022,April,14,40800.76,39779.2,39951.63,13944.94,561514975.78,40563.69
2022,April,15,40698.01,40019.08,40563.69,7771.05,313875941.14,40392.55
2022,April,16,40602.63,39563.9,40392.55,9701.08,389893199.53,39688.16
2022,April,17,41096.46,38569.14,39688.16,27721.5,1101204133.54,40811.03
2022,April,18,41755.93,40588.12,40811.03,18644.77,768239204.72,41504.44
2022,April,19,42208.1,40919.04,41504.44,25834.31,1072814871.19,41375.35
2022,April,20,42996.5,39864.73,41375.35,31792.3,1324052657.83,40490.97
2022,April,21,40794.73,39190.22,40490.97,28863.91,1154693915.31,39716.04
2022,April,22,39988.54,39305.67,39716.04,11481.51,455659637.8,39445.97
2022,April,23,39943.44,39044.29,39445.97,12668.56,501272140.43,39466.26
2022,April,24,40590.8,38234.7,39466.26,38636.23,1514243711.31,40437.52
2022,April,25,40797.85,37726.59,40437.52,38188.24,1492483889.14,38117.39
2022,April,26,39465.62,37900.6,38117.39,34510.32,1341340920.21,39252.04
2022,April,27,40386.5,38892.1,39252.04,29981.12,1188927763.73,39749.75
2022,April,28,39922.6,38179.15,39749.75,24745.92,964020058.19,38594.22
2022,April,29,38788.01,37607.77,38594.22,13696.14,525291276.33,37650.13
2022,April,30,38668,37461.76,37650.13,17299.6,659030267.75,38480.53
2022,May,1,39155.96,38057.31,38480.53,29810.45,1152557748.76,38513.01
2022,May,2,38644.5,37519.23,38513.01,28729.95,1095654277.96,37725.38
2022,May,3,40004.37,37665.8,37725.38,36519.07,1426469839.29,39680.21
2022,May,4,39831.19,35616.74,39680.21,51315.2,1920976838.73,36546.86
2022,May,5,36654.02,35318.86,36546.86,46629.65,1682230363.22,36009.89
2022,May,6,36129.02,34837.06,36009.89,20043,713980596.97,35469.21
2022,May,7,35503.12,33732.4,35469.21,41023.3,1413921299.77,34033.77
2022,May,8,34229.57,30068.1,34033.77,108479.24,3472851115.69,30076.9
2022,May,9,32625.41,29836.19,30076.9,103840.6,3244062170.09,31013.12
2022,May,10,32136.04,28087.41,31013.12,131586.22,3967102738.94,29017.21
2022,May,11,30085.67,25835.61,29017.21,160835.32,4501368166.33,28915.72
2022,May,12,30964.26,28700.17,28915.72,64448.46,1942170683.15,29244.83
2022,May,13,30274.18,28588.99,29244.83,28759.56,845013800.63,30050.31
2022,May,14,31406.35,29462.91,30050.31,26775.5,810199953.22,31296.11
2022,May,15,31296.19,29104.45,31296.11,41520.45,1242326194.24,29838.5
2022,May,16,30744.47,29434.76,29838.5,33082.29,1000070390.57,30415.91
2022,May,17,30673.66,28610.2,30415.91,44949.69,1322816665.45,28667.29
2022,May,18,30505,28653.17,28667.29,48991.36,1453211639.97,30282.48
2022,May,19,30725.44,28698.31,30282.48,57051.25,1692088244.46,29166.15
2022,May,20,29613.15,28924.28,29166.15,15780.21,462392582.18,29410.72
2022,May,21,30454.36,29219.51,29410.72,21390.13,639923811.62,30264.29
2022,May,22,30634.84,28861.27,30264.29,38286.66,1147137210.63,29075.68
2022,May,23,29800.48,28629.55,29075.68,28263.22,826118559.89,29630.05
2022,May,24,30189.17,29321.43,29630.05,26906.19,800315804.06,29508.27
2022,May,25,29848.6,28060.72,29508.27,45080.31,1314694988.34,29188.71
2022,May,26,29359.16,28251.91,29188.71,36570.36,1054644721.04,28597.33
2022,May,27,29234.85,28504.59,28597.33,12661.88,365397751.75,29013.53
2022,May,28,29548.72,28820.15,29013.53,12840.42,374906552.33,29452.23
2022,May,29,32161.5,29287.63,29452.23,46295.9,1426112899.49,31716.41
2022,May,30,32367.02,31203.31,31716.41,32446.48,1028808882.28,31782.16
2022,May,31,31956.43,29324.1,31782.16,43767.18,1343136773.16,29789.58
2022,June,1,30647.18,29574.16,29789.58,31049.7,932339972.84,30439.63
2022,June,2,30676.7,29249.37,30439.63,24607.85,734000142.92,29680.3
2022,June,3,29953.65,29466.57,29680.3,10446.72,310298122.38,29845.48
2022,June,4,30151.31,29516.97,29845.48,10423.68,311392830.2,29897.9
2022,June,5,31740.27,29876.22,29897.9,34484.33,1076503583.85,31353.78
2022,June,6,31551.28,29210.15,31353.78,44308.05,1340573593.65,31111.75
2022,June,7,31305.48,29839.64,31111.75,27741.65,844411303.8,30189.27
2022,June,8,30677.87,29924.47,30189.27,20555.57,620735850.86,30082.94
2022,June,9,30336.9,28839.92,30082.94,38461.6,1133049950.35,29067.38
2022,June,10,29414.37,28105.18,29067.38,24313.37,696986226.28,28389.49
2022,June,11,28519.32,26570.67,28389.49,38522.37,1060464718.45,26587.35
2022,June,12,26871.6,21976.15,26587.35,169741.38,4089411013.33,22471.59
2022,June,13,23214.28,20837.64,22471.59,93509.58,2063908671.45,22118.37
2022,June,14,22743.84,20083.9,22118.37,118629.55,2516136880.34,22566.73
2022,June,15,22961.17,20209.17,22566.73,62443.29,1326876814.5,20372.85
2022,June,16,21330.5,20221.24,20372.85,63610.58,1312456705.74,20432.26
2022,June,17,20722.69,17600.75,20432.26,100138.03,1898530847.49,18954.25
2022,June,18,20776.87,17936,18954.25,61181.89,1190970309.62,20553.48
2022,June,19,21016.02,19616.32,20553.48,48976.59,995940744.76,20550.91
2022,June,20,21694.7,20339.03,20550.91,45262.22,954292227.72,20699.21
2022,June,21,20862.67,19756.23,20699.21,50640.15,1027725806.49,19956.16
2022,June,22,21195.95,19870.07,19956.16,40647.06,836636021.34,21098.41
2022,June,23,21528.86,20717.47,21098.41,40303.85,850728330.88,21219.46
2022,June,24,21587.06,20902.05,21219.46,21604.15,459148971.07,21474.19
2022,June,25,21855.84,20968.82,21474.19,20812.53,445023789.79,21031.85
2022,June,26,21505.42,20553.32,21031.85,30683.89,643546203.12,20718.16
2022,June,27,21184.16,20179.52,20718.16,32936.56,680727935.72,20251.96
2022,June,28,20402.7,19844.86,20251.96,37366.3,751143299.02,20094.16
2022,June,29,20138.96,18622.86,20094.16,56316.14,1084138608.25,19908.49
2022,June,30,20817.65,18952.12,19908.49,62287.55,1220917103.86,19249.33
2022,July,1,19419.25,18965.44,19249.33,20447.36,393018265.78,19225.66
2022,July,2,19617.18,18768.2,19225.66,22431.91,430213883.45,19294.21
2022,July,3,20313.34,19036.44,19294.21,31698.75,623812499.17,20212.81
2022,July,4,20725.51,19284.32,20212.81,46669.86,931653558.35,20158.69
2022,July,5,20637.99,19749.93,20158.69,39337.75,794040793.32,20545.04
2022,July,6,21840.22,20242.62,20545.04,50417.79,1059807101.57,21611.8
2022,July,7,22377.17,21183.19,21611.8,56687.83,1233183200.22,21592.65
2022,July,8,21942.8,21328.96,21592.65,21058.31,455218724.75,21582.17
2022,July,9,21591.09,20671.26,21582.17,23037.78,485593616.02,20846.53
2022,July,10,20852.04,19872.03,20846.53,37062.98,756481179.49,19944.25
2022,July,11,20036.49,19230.29,19944.25,44319.07,873486517.39,19309.71
2022,July,12,20274.83,18919.1,19309.71,60187.72,1176644137.94,20230.81
2022,July,13,20869.51,19620.06,20230.81,50524.15,1021414563.11,20577.38
2022,July,14,21185.15,20373.45,20577.38,35888.21,747216252.44,20827.27
2022,July,15,21574.75,20481.02,20827.27,27875.55,586102523.47,21199.01
2022,July,16,21658.47,20752.85,21199.01,25674.37,544609266.04,20792.81
2022,July,17,22749.06,20760.73,20792.81,66744.81,1466428849.49,22447.39
2022,July,18,23790.89,21588.2,22447.39,79216.86,1796378775.92,23399.91
2022,July,19,24276.14,22923.14,23399.91,74279.35,1752951921.32,23222.77
2022,July,20,23419.67,22348.64,23222.77,52462.17,1201004931.31,23153.54
2022,July,21,23749.68,22513.01,23153.54,42569.62,987692728.11,22686.32
2022,July,22,22997.6,21953.76,22686.32,25789.53,577941932.27,22452.14
2022,July,23,23012.74,22270.07,22452.14,22222.43,504031294.93,22585.4
2022,July,24,22660.92,21268.28,22585.4,42928.78,940453686.83,21305.59
2022,July,25,21341.58,20733.24,21305.59,38536.61,809969148.7,21258.08
2022,July,26,23101.9,21049.67,21258.08,52722.03,1159394788.9,22960.19
2022,July,27,24196.42,22599.92,22960.19,55708.07,1303025378.67,23855.65
2022,July,28,24416.37,23444.29,23855.65,42343.73,1011106548.39,23769.15
2022,July,29,24619.11,23521.46,23769.15,32275.85,778025187.47,23646.03
2022,July,30,24187.18,23243.11,23646.03,23010.79,545406548.92,23308.14
2022,July,31,23504.29,22866.94,23308.14,31489.52,730342406.93,23271.57
2022,August,1,23451.58,22668.87,23271.57,34258.27,787698099.6,22991.49
2022,August,2,23615.71,22695.67,22991.49,44757.6,1039306431.63,22825.25
2022,August,3,23228.89,22418.27,22825.25,36540.64,835033359.1,22622.99
2022,August,4,23473.92,22590.7,22622.99,50480.51,1166014614.12,23319.22
2022,August,5,23350.56,22922.93,23319.22,17293.89,400822462.12,22956.4
2022,August,6,23400.38,22854.01,22956.4,16799.46,388274452.92,23179.86
2022,August,7,24244.59,23162.43,23179.86,40870.37,976262666.12,23817.72
2022,August,8,23923.56,22881.18,23817.72,38306.57,894336181.98,23156.66
2022,August,9,24216.73,22674.6,23156.66,52668.46,1241926276.36,23959.67
2022,August,10,24895.61,23867,23959.67,54803.51,1338354341.04,23943.36
2022,August,11,24458.75,23609.84,23943.36,34031.35,816924712.5,24412.17
2022,August,12,24892.27,24306.08,24412.17,28921.35,710217434.56,24449.86
2022,August,13,25012.36,24160.64,24449.86,36035.79,886604908.12,24313.71
2022,August,14,25203.38,23783.19,24313.71,54754.47,1331189946.12,24101.69
2022,August,15,24247.12,23673.2,24101.69,36536.46,874700819.79,23858.64
2022,August,16,24442.02,23185.14,23858.64,45577.22,1079499588.63,23338.03
2022,August,17,23595.74,23115.03,23338.03,24887.85,582346641.96,23201.51
2022,August,18,23202.7,20801.31,23201.51,81701.33,1770449474.07,20833.43
2022,August,19,21361.45,20772.5,20833.43,38001.61,803223608.15,21142.06
2022,August,20,21744.02,21074.63,21142.06,30413.31,650828688.99,21514.79
2022,August,21,21524.9,20908.27,21514.79,44291.12,940511413.54,21399.66
2022,August,22,21675.25,20896.83,21399.66,41086.01,879396196.46,21520.62
2022,August,23,21879.03,21154.75,21520.62,42427.08,912147556.2,21369.05
2022,August,24,21811.37,21314.81,21369.05,31215.69,674553131.93,21565.47
2022,August,25,21856.85,20121.8,21565.47,74178.49,1564850841.73,20247.99
2022,August,26,20363.82,19828.05,20247.99,38543.24,774590756.91,20038.42
2022,August,27,20155.59,19527.69,20038.42,29985.28,597441164.24,19554.08
2022,August,28,20415.53,19548.16,19554.08,52176.52,1043661877.31,20292.37
2022,August,29,20574.12,19548.55,20292.37,70062.98,1405744450.56,19813.51
2022,August,30,20483.64,19804.19,19813.51,57684.46,1165077708.26,20050.28
2022,August,31,20204.51,19571.05,20050.28,44971.29,896421556.74,20129.93
2022,September,1,20439.1,19760.56,20129.93,41618.91,836881983.68,19957.44
2022,September,2,20052.13,19659.2,19957.44,17139.2,339922228.57,19834.79
2022,September,3,20022.47,19591.33,19834.79,19536.47,387149235.82,20003.46
2022,September,4,20051.73,19638.59,20003.46,26176.62,518213568.45,19793.29
2022,September,5,20177.38,18707.09,19793.29,73359.14,1428040857.48,18791.95
2022,September,6,19458.77,18559.15,18791.95,50808.95,961396794.5,19287.52
2022,September,7,19452.91,19023.78,19287.52,44210.78,850349370.86,19321.77
2022,September,8,21559.78,19299.24,19321.77,79722.17,1657848347.88,21369.73
2022,September,9,21807.62,21138.54,21369.73,35129.91,752905078.21,21655.13
2022,September,10,21850.77,21366.74,21655.13,27756.78,600008216.45,21836.45
2022,September,11,22482.54,21567.71,21836.45,57121.32,1264510737.92,22400.52
2022,September,12,22767.89,19914.37,22400.52,83591.14,1788207293.16,20173.77
2022,September,13,20530.34,19652.44,20173.77,52796.4,1065222653.27,20233.68
2022,September,14,20333.61,19529.68,20233.68,44724.05,892897629.94,19700.15
2022,September,15,19889.64,19346.99,19700.15,48209.89,948028635.91,19804.02
2022,September,16,20189.93,19756.39,19804.02,36248.24,723991455.67,20118.35
2022,September,17,20120.58,19345.98,20118.35,31514.24,622064584.36,19417.72
2022,September,18,19681.29,18292.38,19417.72,67942.65,1289079956.8,19541.28
2022,September,19,19634.28,18735.87,19541.28,58735.22,1124075891.27,18879.95
2022,September,20,19744.77,18189.92,18879.95,95072.31,1811417134.73,18468.05
2022,September,21,19509.87,18366.46,18468.05,96116.87,1827681691.12,19405.96
2022,September,22,19500.17,18540.64,19405.96,66475.93,1261371285.29,19291.13
2022,September,23,19308.47,18813.25,19291.13,29706.93,566563739.62,18924.39
2022,September,24,19172.03,18652.6,18924.39,28763,544445399.91,18809.94
2022,September,25,19316.15,18689.2,18809.94,98706.77,1874981288.59,19230.96
2022,September,26,20377.45,18832.07,19230.96,105641.68,2089386131.83,19081.4
